9e26e52d-a094-4fb8-b3f0-73e5548c6798 0 20181919 2
acced6bd-2ce7-42e6-964b-ffe7850af4bf 0 20192012 2
6a0ece77-3bcb-4b4e-9f6c-facd8e5f08b9 0 20192012 2
598e3c7b-40d3-463d-8a2e-a51201a3aa2c 0 20192012 2
4f46514a-4f79-44ca-b4d5-64d57a973bbb 0 20192024 2
67e83cbb-41c2-4d81-8100-eb5c80fe501b 0 201640 2
bbd9ed9f-f210-4e81-9d7c-fe612d21aae3 0 201638 2
10a7e5bb-ca27-4123-9ae4-338047e9454a 0 201636 2
20c96350-27f2-48a8-ac1b-78d699343600 0 201629 2
bd1fb3d9-dc37-44d7-81e4-2373ccd86ee0 0 525 2
0b848f86-8160-4512-bd54-2239d9ba07c1 0 nutrient_cycling_in_agroecosystems-101007s1070501295367 2
b008a3e3-37af-4b6b-8be6-07e929649b55 0 1377 2
7f5eda26-950d-4038-a3b9-d72e213cfed6 0 150703 2
6504fbbc-d62f-4ce5-aa73-756b526daa94 0 5016-14760 2
8f2f1f17-71ae-4b27-8601-52e04f7df2e7 0 1082 2
cf339535-3afe-4d36-b113-6350197c274b 0 3847 2
eaa011e0-53ca-4a6f-b125-40772f58d519 0 4586-13899 2
6ddf060f-1fb4-4ddc-abcb-4961081f830a 0 201658 2
8d7dba52-73cd-422a-8612-99bfc3d9e4b3 0 20181918 2
c9d8b63a-f3be-4bb4-929a-3ef29ebfff38 0 20181918 2
1d8223d3-43d7-42bc-9eb9-32356d198d8d 0 20192027 1
b49cbd26-3b97-4d69-bb56-84f74345c641 0 20181918 2
8ef50450-c493-418f-accc-53185b4acd14 0 20192008 2
eb688509-512c-4347-b40a-2d1c5c15d020 0 20171816 2
2af014ef-5164-43d9-be32-4d53941c5cd7 0 20171816 2
4668dbac-e17b-46c9-8e1f-03293e43b2be 0 20181925 2
e4a5bfdb-c62c-4a70-9735-280b8c71b9e7 0 201636 2
1a3f09be-ba97-4a33-8da1-df64d8af603f 0 201621 2
370c230d-cb9e-4b6f-b647-ca67244794f6 0 201635 2
cf93752d-e2e6-4d6e-9aab-0b5fd8acf975 0 20181914 2
39fb7090-0714-4f49-a32f-20604aa89755 0 20171826 2
82600268-e8b3-45d3-b4c5-b3db546ec359 0 20192029 2
f7184b30-c77d-493e-940a-d1d56c91975e 0 201637 2
fdc4ab7d-5157-4beb-891c-16c41f331005 0 201652 2
daabc99d-a494-42ba-bb75-d3b87ba64369 0 20171832 2
9c3e2983-9ae1-4e59-9b84-52cb9e0eb0cb 0 201609 2
c12e55d9-29b3-46b7-9485-8b6a79a9b3c5 0 150704 2
c6d2aae7-621f-4348-b22c-c7df8563dbc5 0 20181915 2
8820096c-095b-4ac9-8f1c-6847e61a2aab 0 20192028 2
a708a274-45c7-46a0-817b-d567ec34223f 0 20171827 2
a43931fd-d207-406f-a90f-dd319ae9e265 0 150705 2
4815f26e-196e-46cb-84ae-9382cb076029 0 20171833 2
44709ac2-d1c3-468f-8a8b-cdd7140d4bab 0 20192016 2
00e858f2-6d0b-4f1b-8f08-81c112edb7b8 0 20192014 2
432417a7-abe8-42da-9eff-d8b90d821608 0 20192001 2
6515d24f-f7cc-42a5-8f24-7967e3a99729 0 201650 2
5e9a17ca-7e71-4284-a3b1-dc979e515202 0 201644 2
bfea272c-547b-4820-b441-22b8e58dc67d 0 20192007 2
74a6fe65-b951-473a-a77d-3e260a410b59 0 20192004 2
8ae4a397-ea36-4bfe-a4ae-506fd76d0a59 0 201640 2
c1b060fb-4a49-4b0f-bd9f-6f8d5291c6cf 0 20192010 2
44ebfa49-a0e4-4871-a38d-fed014c7b274 0 201654 2
78da9646-36a4-4bac-93b5-ce13319b76e5 0 20181912 2
7aed2559-44be-40a6-899e-994b2e566204 0 20181920 2
b229bb50-7f75-4a8c-8b11-262d32ef6eaa 0 20192009 2
591b246c-cd00-4b67-9b2d-60dfeed4ec9c 0 20171807 2
ae422ef1-60b0-4dbb-ac5e-a4660ae66723 0 20181908 2
e54f5bc3-cef0-4b98-be7a-11c379e0053a 0 201641 2
732ac632-1a84-4223-8a2e-8d59f8017508 0 20171813 2
01f2a21f-02c3-4a46-b4a1-91eeca022593 0 20171812 2
428caf3e-56b5-404b-a1df-b1d0c8fcb644 0 20192022 2
86314472-06f5-4f40-bb0b-b2a91e624a34 0 20181923 2
d74e7527-ea18-4efd-823a-0f6227e7c08c 0 20171808 2
e2f5af2d-3d1d-48ec-bc46-4fd882904240 0 201618 2
c43d07f2-006f-4a18-a4c1-47f279bfdbdb 0 201632 2
01704a22-b713-43e5-bb1c-d5c9b2105104 0 201619 2
c94e9bc4-9558-4ecc-b0c1-43ef6687b3d2 0 20171821 2
0a4ac9eb-5898-4c0f-958e-d4fe40dbc45f 0 201624 2
9ee56cae-ccf6-4870-8f98-2f00eee9bc74 0 20171820 2
48fb76bf-a673-4c39-91e6-4111f942ade0 0 201625 2
3c4ce120-f18c-4a79-b596-8808b8236cdf 0 201626 2
bc159145-7963-4bca-87dc-0e9d00e0535d 0 20192021 2
6db7b6ff-dbdd-4930-b241-0c9f9f564186 0 20192020 2
3f1f437a-1b76-48d4-aa77-444f5885fe5d 0 20192008 2
0b97f920-728f-4449-a30a-8510bed46c7f 0 20192005 2
2f495666-3dcb-4059-93ef-0d8f767c2168 0 201642 2
3b93229a-ed05-46b6-bb6a-c7848a1d7854 0 20192011 2
576b529d-ed68-4ea0-8b18-886724f9a31b 0 201656 2
12246661-a0e2-44b1-9a4e-52cd83745906 0 20181904 2
d1e4acba-ef4b-419c-84f5-13d2a9030522 0 20192023 2
37cffa36-ed5c-4f33-80c8-e1927ade6131 0 20171804 2
d056cb1d-29d8-4a10-8f1d-b82d87d2489d 0 20192027 2
b1456028-0322-4b8e-9794-637dc1365864 0 201658 2
3e3b5ff1-b6fd-421e-84a3-1677e83c4214 0 20171805 2
45cf3c57-978e-46f9-bc86-7d557c195c35 0 20171810 2
68c7f19a-e840-4f31-89c3-b5d5047fd00e 0 20171811 2
928f9d91-9bf0-4d65-b334-2161dfd44c58 0 20192019 2
c2dd4bf5-9e7a-4e0f-b52c-e4b96ca45361 0 20181922 2
f58dd896-43ee-49bd-b5db-3a0a412b96ce 0 20171828 2
b36eb60b-2c36-4945-9714-9f1d2f26ba46 0 20181919 2
011b1dd5-2d03-4002-b3df-86f682cf5144 0 20192024 2
d554ff2c-fb8c-4e8a-a7b5-6f9836793d67 0 201605 2
880e95d6-04ff-4575-956d-7ddf80df0873 0 201638 2
41de796a-49fe-4c13-b43c-394f33698e97 0 201604 2
79663aa8-3d57-462b-82fe-0f1c09847fa2 0 201610 2
f4869f4d-8885-4d75-95e1-6dccde31b43d 0 201611 2
6fec11b9-2163-4c2f-9291-cbddc0f8f945 0 201646 2
4b0151c0-a2ea-4125-9dc2-5f38681eea22 0 201614 2
3f4a704f-b5d3-4b3b-b22e-b242abcae97a 0 20192015 2
3437cec8-3ac0-4266-9e64-d17e09e8d2a5 0 201615 2
fb72605c-2c33-4e92-ba0d-8a0f9864d6b1 0 201628 2
8803c93e-9ac7-4769-ae00-e4f973e65028 0 plant_and_soil-101007BF02185573 2
761109b1-20f7-40a8-88d6-298db6609b7e 0 journal_of_agronomy_and_crop_science-101111j1439-037x1998tb00372x 2
59529173-9d91-4ec5-a742-ada97cc0ecd6 0 nutrient_cycling_in_agroecosystems-101007BF01055398 2
b60ae4d2-d3e8-4d36-9eef-444277cea96d 0 20192025 2
8bfccbab-fdc1-4a20-9099-05a4ad0dcd12 0 20171821 2
77bd9ff8-9a90-4a53-901a-98b60511a7cb 0 20192015 2
8c864cab-bddc-495f-bca9-1b3f864240fc 0 20171827 2
01dfeeb3-d2e7-49fd-a885-ac2b3adc1412 0 442 2
e73b48bd-0ccf-4979-8594-02e9949b5cf5 0 20192028 2
94f68775-ef65-4df4-b7d5-1dcf21dfbe02 0 20181914 2
aeaac4f9-b85d-4cf5-9c76-621afcf18575 0 20181921 2
318080c6-1268-4959-bccf-2a827d774e20 0 20181921 2
1b90157f-3fe7-4498-9b96-9f37435fedf2 0 150703 2
c90ba6eb-5391-4d9d-a8b7-6b5c2028f1ba 0 150703 2
2d6619bb-4a29-45b7-8e77-4a2e0d01c245 0 20192013 2
82e03fce-5d03-4d30-915e-cca13a0bedb1 0 150703 2
3ca34ce7-4fc7-45b6-ba8b-d1bc42a82902 0 20192014 2
